,0,1,2
82,-0.6032222251294351,1.5897535290172382,b'Obesity'
83,0.1334846461712547,2.6259763942904963,b'AML'
84,-0.370332679849217,1.760938328596982,b'COPD'
85,-0.6139191506490922,1.1457945727573386,b'Diabetes'
86,-0.49409387304974234,1.0507159572875515,b'Obesity'
87,-0.15274642284298343,2.49506513810862,b'ALL'
88,-0.6389258750110476,1.3256393514319311,b'Obesity'
89,-0.4711858505325684,1.227792140493715,b'Obesity'
90,-0.8038577455924332,1.895930446423182,b'COPD'
91,-0.49974201893577297,1.079368041744399,b'Obesity'
92,0.23336737265781174,1.8574139379727392,b'ALL'
93,0.0467735324750618,2.881704227493567,b'AML'
94,-0.5973961295472101,1.3651819571328532,b'Obesity'
95,-0.6415081819633298,0.6477432479763328,b'ALL'
96,0.31997561369047045,3.1549054436287767,b'AML'
97,-0.572705995760989,1.334158964303234,b'Obesity'
98,-0.1963954310969698,3.2442297679691743,b'Breast Cancer'
99,-0.6187114480911815,1.3836842115517565,b'Obesity'
100,-0.5656373842877944,1.2584453936966762,b'Obesity'
101,0.1742639193467748,2.0693375939356207,b'AML'
102,-0.11358837565946224,1.3898700451671786,b'AML'
103,-0.16584803220069028,3.180244094293167,b'Breast Cancer'
104,-0.7519691201217877,1.613524574115645,b'COPD'
105,-0.6132347617219011,1.7751590395972516,b'Diabetes'
106,-0.6368687345855365,1.597143469905885,b'Obesity'
107,0.38716631901087606,1.249286638009255,b'AML'
108,0.1657920930073916,1.79325287741705,b'AML'
109,-0.5330977071098968,1.779510429818773,b'Diabetes'
110,-0.11719684372381113,2.214989306240332,b'ALL'
111,-0.19167486284294194,1.0393543162668444,b'Obesity'
112,-0.7283147404417889,1.9121091182718515,b'Diabetes'
113,-0.6219987652042359,1.6670649604007632,b'Diabetes'
114,-0.5199624367013097,3.0909916561227675,b'Breast Cancer'
115,-0.4300846326711266,1.3868441654209005,b'Obesity'
116,-0.4783674561538054,1.1922166437199666,b'Diabetes'
117,-0.8132224366172229,1.5570082948310462,b'Diabetes'
118,-0.5626095825253171,1.5695041438472044,b'Diabetes'
119,-0.7112677777009692,1.532027021757249,b'Diabetes'
120,-0.6079524101846462,1.412117146929687,b'Diabetes'
121,-0.9115103125666106,1.4063720943842386,b'Obesity'
122,-0.578797255801342,1.251206489543803,b'Diabetes'
123,-0.18658890060590774,2.4596535887514523,b'Breast Cancer'
124,-0.12899255870103768,1.9063994249094263,b'AML'
125,-0.7745786697653463,1.8570368932342651,b'COPD'
126,-0.3583934253787042,1.3656446654231895,b'Obesity'
127,-0.42416564278154517,1.4463524734167406,b'Obesity'
128,-0.5222175233363079,1.1431421801616841,b'Diabetes'
129,-0.5738446281512969,1.3060589751739073,b'Diabetes'
130,-0.5451602903533105,1.5563870562537778,b'Obesity'
131,0.47555850068298816,3.435284505410469,b'AML'
132,-0.7155740954874149,1.5981443705378466,b'Diabetes'
133,-0.7076422810946896,1.3482578880608092,b'Diabetes'
134,-0.49746617009817506,1.4098335528843662,b'Diabetes'
135,-0.3820252159332714,1.4919875690157343,b'Obesity'
136,-0.7201957485338789,1.522158136136103,b'Diabetes'
137,-0.6939776420821623,1.0965048569321112,b'Obesity'
138,-0.7694129287976992,1.6102665206864806,b'Diabetes'
139,-0.3735628409142553,1.2126002666475055,b'Diabetes'
140,-0.40217889979531973,1.1931291407173328,b'Obesity'
141,-0.44126077284122467,1.3825529763071096,b'Obesity'
142,-0.3286966676912924,1.0600064853551123,b'Obesity'
143,-0.51574834821129,1.4945512573329864,b'Obesity'
144,0.40940357216077977,1.5115330469278485,b'AML'
145,-0.4390067696272158,1.566076276517045,b'Obesity'
146,-0.5619543231082093,1.4085685341453897,b'Diabetes'
147,-0.5259155358507909,1.5774326383408754,b'Obesity'
148,0.9532343902571949,2.2582743404151246,b'AML'
149,0.04996608931540898,2.33466188784074,b'AML'
150,0.5012904951843032,3.393891546133743,b'AML'
151,0.35237681201339666,3.6483273112397083,b'ALL'
152,-0.7104545630485709,1.23689360471532,b'Obesity'
153,0.2624458297720896,2.923168190277429,b'ALL'
154,-0.44721354139689196,1.4810746517348325,b'Obesity'
155,-0.9328130167515102,1.6688154949244711,b'Obesity'
156,-0.12450935007359219,3.431910403537388,b'Breast Cancer'
157,-0.6529310045361422,1.4080661662136498,b'Obesity'
158,-0.1516992029178604,2.6853762948447932,b'Breast Cancer'
159,0.5402879275184971,4.41825475070441,b'Breast Cancer'
160,-0.33164571044708546,1.151124872717451,b'Obesity'
161,-0.05946291732528939,1.9139335229603793,b'AML'
162,-0.5006608224514513,1.3984656300144265,b'Obesity'
163,-0.5689094426678414,1.264529940573605,b'Obesity'
164,-0.5733041597721457,1.563888266929573,b'Diabetes'
165,-0.6429618859775225,1.3989623535266469,b'Obesity'
166,-0.5102644336263065,1.6241911092468047,b'Obesity'
167,-0.5166645122375167,1.6574132345215398,b'Diabetes'
168,-0.5513094708024043,1.6860399285859309,b'Diabetes'
169,-0.0369350949706349,2.428163654411415,b'AML'
170,-0.5187597077162777,1.427323622152549,b'Obesity'
171,0.12256228856102172,2.182409577182549,b'Colen Cancer'
172,-0.584863077895405,1.615158219457066,b'Obesity'
173,-0.6330189419285511,1.144680647957892,b'Obesity'
174,-0.06679298824071216,2.313678254854194,b'AML'
175,-0.6511864344124623,1.6628370152078082,b'COPD'
176,-0.30521671835680336,1.312151099722431,b'Obesity'
177,-0.8655794817749914,1.338207163188671,b'Obesity'
178,-0.8373166006925792,1.5245494940725903,b'Diabetes'
179,-0.8368439711747832,1.3534516823005696,b'Obesity'
180,-0.20071964979096055,2.2223448771579584,b'COPD'
181,-0.5126556970352311,1.533809968387679,b'Diabetes'
182,-0.4160658516889686,0.8917686766526941,b'Obesity'
183,-0.13158628966145672,1.0911722690483583,b'AML'
184,-0.6539172852789035,1.5513027582408139,b'Diabetes'
185,-0.4883335414317183,1.3465218693274805,b'Obesity'
186,0.2708113317182782,1.8415983092103227,b'AML'
187,-0.4811715151342036,1.2381448216606268,b'Obesity'
188,-0.36480842665749585,1.8764458821141228,b'AML'
189,-0.3978763471791162,1.2909173844376882,b'ALL'
190,-0.4903880127692942,1.6159071781290417,b'Obesity'
191,-0.2359553174565516,1.3229999486738562,b'ALL'
192,-0.6238687812441195,1.6868778747049926,b'Diabetes'
193,-0.9398920569463424,1.8410891432255199,b'Diabetes'
194,0.12686499182794228,4.433312150888678,b'Breast Cancer'
195,-0.10871631831169934,1.6126926967855881,b'Colen Cancer'
196,-0.5157912749091018,1.083322274163982,b'Obesity'
197,-0.6783470918339919,1.158010490873007,b'Obesity'
198,-0.27270086165696056,1.1474823295376058,b'Obesity'
199,-0.7337220756530087,1.1850998551088932,b'Obesity'
200,-0.6861973233179844,1.2211105681329095,b'Diabetes'
201,-0.5435438089965059,1.7404713357763746,b'Obesity'
202,-0.2656295404049483,1.394815379743117,b'Obesity'
203,-0.6234667237534889,1.3696125263983947,b'Obesity'
204,0.7440120461597726,1.3894173500736127,b'AML'
205,-0.44442876745133236,1.0543732100392023,b'Diabetes'
206,-0.5563838946535616,1.5404518152745972,b'ALL'
207,-0.45673367578591106,1.4623232743196863,b'Obesity'
208,-0.5046914116185615,1.8334361384888722,b'COPD'
209,-0.4428932407218513,1.257788023173793,b'Obesity'
210,-0.6404032070338812,1.089994584250785,b'Obesity'
211,-0.4846282902527985,1.2083014489603694,b'Diabetes'
212,-0.5767364561728255,1.2149040557364756,b'Diabetes'
213,-1.3441594639649694,4.299884919217955,b'COPD'
214,-0.7016452748512986,1.2713043196790799,b'Obesity'
215,-0.3982026914988599,1.368880877722383,b'Obesity'
216,-0.468297454306377,1.4920655310208428,b'ALL'
217,-0.5617288441557485,1.1503222792822354,b'Obesity'
218,0.25440195907298624,2.6053851773206165,b'AML'
219,0.02330804550780842,2.816225815311037,b'Breast Cancer'
220,0.016368162412438814,1.6993038097942383,b'COPD'
221,-0.20590044340348942,1.6835235916532805,b'AML'
222,-0.7642591778451759,1.5030782332058308,b'Obesity'
223,0.09409988068841942,1.9504474951126227,b'AML'
224,-0.9201532314162213,5.626841727100128,b'COPD'
225,-0.35914506929953066,1.4704706846950866,b'Diabetes'
226,-0.7991002667647685,3.1981935813611186,b'Breast Cancer'
227,-0.31957663453908475,1.7244078505302298,b'COPD'
228,-0.6248146052472636,0.8804288980673883,b'Obesity'
229,-0.44706270191653547,1.7636900047938522,b'ALL'
230,-0.4685710014530553,3.1572662186467224,b'Breast Cancer'
231,-0.5628134603096842,3.1618763516890103,b'Breast Cancer'
232,-0.5911027247367876,1.1393099446999058,b'Obesity'
233,0.2626124846090529,2.8443964526678327,b'AML'
234,-0.564688584632397,1.2309483114906863,b'Diabetes'
235,-0.20281812547935027,1.5659447844577554,b'Diabetes'
236,-0.8920891984454863,1.5660259112313863,b'Diabetes'
237,-0.5208251965749784,1.5515512972646741,b'Obesity'
238,0.06810951715562893,2.099102202673432,b'AML'
239,-0.4172427995728498,1.2404629760768862,b'Diabetes'
240,0.17478223745657617,1.859448648543966,b'AML'
241,-0.015998978778067247,1.7171180033199844,b'Obesity'
242,-0.3590122763459917,1.3360722937415122,b'Obesity'
243,-0.5561008208630093,1.3540995745760485,b'Obesity'
244,-0.5430588520978505,1.4528449132419143,b'Obesity'
245,-0.6547308251604043,1.8676469838021275,b'ALL'
246,-0.6777664334642638,1.356441329119914,b'Diabetes'
247,0.00577093977443362,2.1759339902783195,b'ALL'
248,-0.5980833404493422,2.0743044641936104,b'COPD'
249,-0.594385149707701,1.3527167165435794,b'Obesity'
250,-0.5340988708752669,1.3219159923963082,b'Obesity'
251,-0.5951749826966004,1.395109227920761,b'Diabetes'
252,-0.5713997265300332,1.2789547545008522,b'Diabetes'
253,-0.28680395642855394,2.678590073977928,b'Breast Cancer'
254,-0.7209628592749046,1.1700701375380396,b'Diabetes'
255,-0.5156142506368605,0.9128624390319551,b'Diabetes'
256,-0.6540070735142792,2.130663568184265,b'COPD'
257,-0.5540620537576332,1.5299209251261519,b'Diabetes'
258,-0.4502914011287507,1.0719976551159607,b'ALL'
259,-0.6660259096674094,1.221050708200461,b'Obesity'
260,-0.3858089363895754,3.7054494146107433,b'Breast Cancer'
261,-0.3609167250610409,1.2270698164250666,b'Obesity'
262,-0.5714526668979979,1.4976058012156312,b'Diabetes'
263,-0.6019800441260831,1.557129918483153,b'Diabetes'
264,-0.7024935519764264,1.4229215933717991,b'Diabetes'
265,-0.2240576182931846,1.720136853249858,b'ALL'
266,-0.5492380599209207,1.4020669497429386,b'Diabetes'
267,0.041814515939213405,1.7589451679205157,b'AML'
268,-0.23003146195090485,1.133347022062648,b'Obesity'
269,-0.5935780200645622,1.445335489780001,b'Diabetes'
270,-0.6944859933725607,1.4548816860936051,b'Obesity'
271,-0.4730391169599169,1.1682036995050091,b'Diabetes'
272,-0.11054619515504403,1.5558660405295242,b'Colen Cancer'
273,-0.3483936892591488,1.2094648862240809,b'Diabetes'
274,0.1562901373395005,3.613597097684288,b'Breast Cancer'
275,-0.6403082572533307,1.2428043045627293,b'Obesity'
276,-0.4935844883602614,1.8474182511962263,b'COPD'
277,-0.6668774590177039,1.1012050386047323,b'Obesity'
278,0.32173676124006395,2.971974798228513,b'AML'
279,-0.012444991841999858,2.52005480331032,b'Breast Cancer'
280,-0.500223414524257,1.1997445190799663,b'Obesity'
281,-0.564589665890644,1.527760844919171,b'Diabetes'
282,-0.46838994955971525,1.914743589302006,b'COPD'
283,-0.21963343320304576,1.546674597282342,b'Obesity'
284,-0.610894475604906,1.6949905119811415,b'Diabetes'
285,-0.2180153444179011,1.0708432061743047,b'Diabetes'
286,-0.434832389626691,1.6760766254065127,b'Obesity'
287,-0.43886518563125665,1.164562835607822,b'Obesity'
288,-0.26226204515729257,1.478874686387157,b'Obesity'
289,-0.4660743020030731,0.8939611369716155,b'Obesity'
290,0.7069847788243541,2.775491804580969,b'AML'
291,-0.5894974338536527,2.1324047319512283,b'COPD'
292,0.3937616352849894,1.838131250787055,b'AML'
293,-0.6567170100349968,2.321197076573955,b'COPD'
294,-0.5376787261732962,1.2613905247666315,b'Obesity'
295,-0.6393511396232219,1.2678072813338264,b'Obesity'
296,0.019927738572419258,3.267329223754817,b'AML'
297,0.12170634254754993,2.221312290322483,b'AML'
298,0.7591945338705302,2.8353219295299392,b'ALL'
299,0.08444069301469025,1.8299706040133028,b'Colen Cancer'
300,-0.7478956367218945,1.327347319268752,b'Obesity'
301,-0.6087351789294656,1.2969073328874479,b'Obesity'
302,-0.6748274548905288,1.8936194490521838,b'Obesity'
303,-0.015119110230474119,1.2780681641588345,b'ALL'
304,-0.5674939527548004,1.4066660377134694,b'Diabetes'
305,0.42144665199101605,2.123192980501521,b'Colen Cancer'
306,0.4396864722564412,2.8695010162975914,b'ALL'
307,-0.2657912671776861,1.1327937536767263,b'Colen Cancer'
308,-0.18943919662665124,1.4002030686017746,b'AML'
309,-0.22123040299715066,1.4139879881240849,b'Colen Cancer'
310,-0.6531016572047418,1.2600602123397238,b'Diabetes'
311,-0.06411665893479179,3.611682161403821,b'Breast Cancer'
312,-0.7184885188872678,1.4137567984256612,b'Diabetes'
313,-0.4022495907688424,0.9977504069672489,b'Obesity'
314,-0.2045984617232266,1.5552534373501175,b'AML'
315,-0.628222434638162,1.2875884157280646,b'Diabetes'
316,-0.7186759289769638,1.4426690995660152,b'Diabetes'
317,-0.3041498152292153,1.19769403736343,b'Obesity'
318,-0.1168789563417253,1.7447085799201556,b'AML'
319,-0.4794145466785693,1.2399348494472398,b'Diabetes'
320,-0.2394425088333849,2.799965178528934,b'COPD'
321,-0.36647127050573547,1.2057043846629556,b'Obesity'
322,-0.6011142505528296,1.4396634816817082,b'Diabetes'
323,-0.7854962048599565,1.6855039152847016,b'Obesity'
324,-0.5470717410730799,1.1274614998176375,b'Obesity'
325,-0.5768849750560402,1.1594928852446738,b'Obesity'
326,-0.4000553718113644,1.1166155483811853,b'ALL'
327,0.0610331702473798,1.8618395345505088,b'AML'
328,-0.4319861477151105,0.908197002002563,b'Obesity'
329,-0.45557140329474843,1.126212940993231,b'Diabetes'
330,-0.6579198883761865,1.4325648893265501,b'Obesity'
331,-0.7458620179446429,1.708448481898109,b'Diabetes'
332,-0.5315214206408866,1.3850893351068219,b'Obesity'
333,-0.5492946598020019,2.2182430110000206,b'ALL'
334,-0.6516884026466111,1.1964206155569177,b'Obesity'
335,-0.08296897203394271,2.1661579906161967,b'AML'
336,-0.09099231410862661,1.7848026173275544,b'AML'
337,-0.5421856871181543,1.5400919252374776,b'ALL'
338,-0.4531336374875286,1.3376191017925385,b'Obesity'
339,-0.05309077271794725,1.9379063277245594,b'AML'
340,-0.3354396201325899,1.1528307340913757,b'Obesity'
341,-0.34189375210670503,1.044810166686186,b'Obesity'
342,-0.18618394905756153,2.620784872443096,b'Breast Cancer'
343,-0.477033248699603,1.125550525962239,b'Obesity'
344,-0.41149613179249406,2.0214480405065824,b'COPD'
345,-0.40952028794158163,1.410095538177088,b'Obesity'
346,-0.3029196566320109,2.5430188753394947,b'Breast Cancer'
347,-0.5666936399332446,1.766605117403711,b'COPD'
348,-0.2782223455360621,1.8070006705737616,b'ALL'
349,0.11125950639529336,1.799398182457788,b'AML'
350,-0.5492801339187701,1.2453501322962564,b'Obesity'
351,-0.9659937101844932,2.3548601021478768,b'COPD'
352,-0.9202526539886812,1.3087998990533618,b'Diabetes'
353,-0.45940509039317595,0.9348758263268457,b'Diabetes'
354,-0.4867449667476398,1.8493686560958746,b'COPD'
355,-0.8115464067085588,1.6756713978369286,b'Diabetes'
356,-0.6142505104951818,1.0964077550627436,b'Diabetes'
357,0.10763706210294628,4.488946061083463,b'Breast Cancer'
358,-0.21706750324209434,2.5061149447617166,b'AML'
359,-0.4489518191797002,1.3801269278011459,b'Diabetes'
360,-0.4052200819541218,3.6157886773643044,b'Breast Cancer'
361,-0.5004332294517668,1.2631618253432715,b'Obesity'
362,-0.30117647130492015,1.302820675933582,b'Obesity'
363,-0.633047929041089,1.6297970228345273,b'Diabetes'
364,-0.3605341557378515,1.3551648251095514,b'Diabetes'
365,0.036918281641233425,2.3352906386417165,b'ALL'
366,-0.07501104966856158,1.0819488677567326,b'Colen Cancer'
367,-0.6296626058728797,1.582764968738206,b'Diabetes'
368,0.5280823321358505,2.1463236349303387,b'AML'
369,-0.6140711541853417,1.24821599624491,b'Obesity'
370,-0.5779049808075978,1.2519618252300952,b'Obesity'
371,-0.5389693399525338,1.3395910159670315,b'Obesity'
372,-0.6528572888257972,2.3249487834773506,b'COPD'
373,-0.22017422130931777,4.518359944515434,b'Breast Cancer'
374,-0.6109800218380567,1.3610665689212784,b'Obesity'
375,-0.5103929656605478,1.5054770337129808,b'Diabetes'
376,-0.2069558026845655,3.45885026781521,b'Breast Cancer'
377,0.10673640557065803,2.236535728136353,b'ALL'
378,-0.5891069453451528,2.196578503002072,b'COPD'
379,-0.6972892156343199,1.825941841218957,b'Diabetes'
380,-0.010026454135573374,1.3857341413577442,b'ALL'
381,0.6978707332265331,3.3010735476273996,b'ALL'
382,-0.8773363909639882,1.668775173688658,b'Diabetes'
383,-0.36805144469144563,1.0943936088070292,b'Obesity'
384,-0.8930963346954958,1.3637900300283041,b'Obesity'
385,-0.4683778862780872,1.485162581416615,b'ALL'
386,-0.5926145283446721,1.2190784297479575,b'Diabetes'
387,-0.2839784456551679,0.8446849217909834,b'Obesity'
388,-0.5066601958871646,1.4282124493383126,b'Diabetes'
389,-0.5279991390845189,1.4566169622323144,b'Obesity'
390,-0.6900841162579502,1.318510396738188,b'Obesity'
391,0.05150131176795429,2.185881526362669,b'ALL'
392,-0.4740320714994274,1.1099346299460666,b'Obesity'
393,-0.33291853813448935,1.2415119802064993,b'Obesity'
394,-0.4293742541528448,1.4451283980187102,b'Obesity'
395,-0.5402177355334907,1.1129337421251282,b'Obesity'
396,-0.4500330625570356,1.2677200247573481,b'Obesity'
397,-0.2870231371119049,4.388259416701465,b'Breast Cancer'
398,-0.09433727274301071,1.999653131264689,b'ALL'
399,-0.45735044389694807,1.2724424740381024,b'Diabetes'
400,0.7096521491588231,2.145954474256984,b'ALL'
401,-0.4655723332246681,1.2473667483847513,b'Obesity'
402,0.032396316861291546,2.937167810035148,b'Breast Cancer'
403,-0.38417977240960133,1.7369048778349736,b'COPD'
404,0.8717593495997601,4.258928789801257,b'AML'
405,-0.9907859964743553,1.1672303642720472,b'ALL'
406,-0.6506865564582409,1.135276155040099,b'Obesity'
407,-0.39901764976674725,3.1599315982679235,b'Breast Cancer'
408,0.36093395867628164,2.8408700669636535,b'ALL'
409,-0.1360327573088559,1.7345050310617536,b'Colen Cancer'
410,-0.2174325775498486,2.0164461835499314,b'AML'
411,-0.9133771554113224,1.5628637116432196,b'Diabetes'
412,-0.6318874585482164,1.8533021974416148,b'COPD'
413,-0.3118815244980805,1.5759307307803807,b'Obesity'
414,-0.6681060695521045,1.3242566717996924,b'Diabetes'
415,1.3445519852927672,6.45624976739755,b'AML'
416,-0.631195919926372,1.1914957077039574,b'Diabetes'
417,-0.5312353886165107,1.4138737513503015,b'Obesity'
418,-0.27021517038345766,1.5943223597002334,b'AML'
419,0.37575573299653964,4.390070892718322,b'Breast Cancer'
420,0.24422908488979958,1.9480475712916716,b'AML'
421,-0.2494736463263223,1.666174400184741,b'ALL'
422,-0.2774821188782143,1.1149270157937818,b'Obesity'
423,-0.2902568160562433,2.3862918239600113,b'Breast Cancer'
424,-0.6223285145251447,1.4984416397963811,b'COPD'
425,-0.7407376718566662,1.570071473692148,b'Diabetes'
426,-0.14068631008422025,3.0912494094779652,b'Breast Cancer'
427,-0.5876437775681972,1.333953595544267,b'Obesity'
